Date;Time;Global_active_power;Global_reactive_power;Voltage;Global_intensity;Sub_metering_1;Sub_metering_2;Sub_metering_3
29/12/2006;08:06:00;2.54;0.208;239.58;11.2;0.0;1.0;18.0
29/12/2006;08:07:00;4.023;0.434;244.86;17.3;0.0;0.0;29.0
29/12/2006;08:08:00;2.995;0.284;243.89;12.9;0.0;0.0;11.0
29/12/2006;08:09:00;2.747;0.217;246.36;11.7;0.0;0.0;29.0
29/12/2006;08:10:00;5.432;0.258;235.9;24.2;0.0;0.0;21.0
29/12/2006;08:11:00;2.518;0.146;239.51;11.1;0.0;0.0;25.0
29/12/2006;08:12:00;3.993;0.484;242.72;17.3;0.0;0.0;14.0
29/12/2006;08:13:00;1.903;0.133;241.48;8.3;0.0;0.0;19.0
29/12/2006;08:14:00;3.98;0.297;240.11;17.4;0.0;0.0;22.0
29/12/2006;08:15:00;3.304;0.407;246.6;14.1;0.0;0.0;11.0
29/12/2006;08:16:00;2.467;0.377;246.91;10.5;0.0;0.0;28.0
29/12/2006;08:17:00;4.141;0.379;238.22;18.3;0.0;0.0;14.0
29/12/2006;08:18:00;2.011;0.14;241.66;8.8;0.0;0.0;16.0
29/12/2006;08:19:00;1.967;0.366;239.45;8.6;0.0;0.0;29.0
29/12/2006;08:20:00;2.866;0.249;237.8;12.7;0.0;0.0;21.0
29/12/2006;08:21:00;2.238;0.131;239.71;9.8;0.0;0.0;13.0
29/12/2006;08:22:00;3.825;0.263;243.46;16.5;0.0;0.0;17.0
29/12/2006;08:23:00;2.755;0.086;237.94;12.2;0.0;0.0;25.0
29/12/2006;08:24:00;2.979;0.162;242.51;12.9;0.0;0.0;11.0
29/12/2006;08:25:00;2.547;0.099;239.2;11.2;0.0;0.0;15.0
29/12/2006;08:26:00;3.947;0.247;239.52;17.3;0.0;0.0;27.0
29/12/2006;08:27:00;2.861;0.308;238.12;12.6;0.0;0.0;16.0
29/12/2006;08:28:00;3.306;0.449;240.3;14.5;0.0;0.0;10.0
29/12/2006;08:29:00;3.569;0.334;247.25;15.2;0.0;0.0;18.0
29/12/2006;08:30:00;3.92;0.26;241.75;17.1;0.0;0.0;17.0
29/12/2006;08:31:00;2.317;0.312;243.16;10.0;0.0;0.0;14.0
29/12/2006;08:32:00;3.139;0.111;244.47;13.5;0.0;0.0;21.0
29/12/2006;08:33:00;3.263;0.277;238.91;14.4;0.0;0.0;15.0
29/12/2006;08:34:00;1.926;0.086;237.23;8.5;0.0;0.0;24.0
29/12/2006;08:35:00;3.258;0.337;236.07;14.5;0.0;0.0;22.0
29/12/2006;08:36:00;3.707;0.4;234.79;16.6;0.0;0.0;29.0
29/12/2006;08:37:00;2.298;0.173;241.29;10.0;0.0;0.0;13.0
29/12/2006;08:38:00;3.31;0.139;244.13;14.3;0.0;0.0;23.0
29/12/2006;08:39:00;3.762;0.308;240.37;16.5;0.0;0.0;29.0
29/12/2006;08:40:00;4.054;0.163;244.1;17.5;0.0;0.0;18.0
29/12/2006;08:41:00;3.019;0.19;241.13;13.2;0.0;2.0;23.0
29/12/2006;08:42:00;2.563;0.307;235.16;11.5;0.0;0.0;18.0
29/12/2006;08:43:00;2.522;0.17;237.38;11.2;0.0;0.0;16.0
29/12/2006;08:44:00;3.628;0.312;243.38;15.7;0.0;0.0;25.0
29/12/2006;08:45:00;1.971;0.244;240.12;8.6;0.0;0.0;24.0
29/12/2006;08:46:00;2.271;0.359;245.58;9.7;0.0;0.0;17.0
29/12/2006;08:47:00;?;?;?;?;?;?;?
29/12/2006;08:48:00;4.129;0.394;243.34;17.9;0.0;0.0;17.0
29/12/2006;08:49:00;2.507;0.191;234.49;11.3;0.0;0.0;17.0
29/12/2006;08:50:00;4.064;0.31;241.81;17.7;0.0;0.0;14.0
29/12/2006;08:51:00;5.42;0.256;241.75;23.6;0.0;0.0;12.0
29/12/2006;08:52:00;2.653;0.202;239.32;11.7;0.0;0.0;12.0
29/12/2006;08:53:00;2.02;0.185;235.21;9.0;0.0;0.0;14.0
29/12/2006;08:54:00;3.086;0.103;240.48;13.5;0.0;0.0;13.0
29/12/2006;08:55:00;2.449;0.154;242.56;10.6;0.0;0.0;27.0
29/12/2006;08:56:00;1.838;0.342;238.24;8.1;0.0;0.0;10.0
29/12/2006;08:57:00;4.126;0.347;237.53;18.3;0.0;0.0;23.0
29/12/2006;08:58:00;3.606;0.178;241.05;15.7;0.0;0.0;12.0
29/12/2006;08:59:00;7.679;0.151;239.52;33.7;0.0;0.0;14.0
29/12/2006;09:00:00;1.997;0.229;245.37;8.6;0.0;0.0;23.0
29/12/2006;09:01:00;3.851;0.328;242.48;16.7;0.0;28.0;26.0
29/12/2006;09:02:00;2.797;0.107;238.11;12.4;0.0;0.0;10.0
29/12/2006;09:03:00;3.11;0.138;235.11;13.9;0.0;0.0;22.0
29/12/2006;09:04:00;3.075;0.29;238.97;13.5;0.0;0.0;13.0
29/12/2006;09:05:00;2.381;0.337;245.21;10.2;0.0;17.0;17.0
29/12/2006;09:06:00;3.622;0.427;239.82;15.9;0.0;0.0;26.0
29/12/2006;09:07:00;4.196;0.485;245.3;18.0;0.0;20.0;29.0
29/12/2006;09:08:00;2.528;0.235;238.29;11.2;0.0;0.0;27.0
29/12/2006;09:09:00;?;?;?;?;?;?;?
29/12/2006;09:10:00;1.991;0.247;237.95;8.8;0.0;0.0;28.0
29/12/2006;09:11:00;2.354;0.215;239.06;10.4;0.0;20.0;29.0
29/12/2006;09:12:00;3.655;0.219;238.79;16.1;0.0;0.0;17.0
29/12/2006;09:13:00;2.139;0.086;239.2;9.4;0.0;0.0;11.0
29/12/2006;09:14:00;1.881;0.217;240.03;8.2;0.0;25.0;17.0
29/12/2006;09:15:00;3.968;0.183;239.85;17.4;0.0;25.0;14.0
29/12/2006;09:16:00;3.538;0.46;236.66;15.7;0.0;0.0;27.0
29/12/2006;09:17:00;2.637;0.11;244.29;11.4;0.0;0.0;25.0
29/12/2006;09:18:00;4.168;0.099;238.74;18.4;0.0;14.0;27.0
29/12/2006;09:19:00;3.494;0.194;239.19;15.4;0.0;6.0;11.0
29/12/2006;09:20:00;3.244;0.141;239.44;14.3;0.0;31.0;29.0
29/12/2006;09:21:00;3.148;0.159;237.89;13.9;0.0;0.0;28.0
29/12/2006;09:22:00;2.986;0.314;235.72;13.3;0.0;28.0;26.0
29/12/2006;09:23:00;2.134;0.162;242.91;9.2;0.0;35.0;18.0
29/12/2006;09:24:00;2.604;0.258;240.68;11.4;0.0;8.0;14.0
29/12/2006;09:25:00;4.113;0.433;241.89;17.9;0.0;12.0;11.0
29/12/2006;09:26:00;2.963;0.166;241.43;12.9;0.0;0.0;21.0
29/12/2006;09:27:00;2.224;0.069;243.04;9.6;0.0;0.0;25.0
29/12/2006;09:28:00;4.102;0.349;240.36;18.0;0.0;13.0;28.0
29/12/2006;09:29:00;4.121;0.463;237.8;18.2;0.0;0.0;26.0
29/12/2006;09:30:00;2.691;0.181;239.84;11.8;0.0;0.0;23.0
29/12/2006;09:31:00;3.954;0.178;237.35;17.5;0.0;0.0;13.0
29/12/2006;09:32:00;4.11;0.329;242.32;17.9;0.0;0.0;12.0
29/12/2006;09:33:00;3.916;0.414;239.71;17.2;0.0;0.0;27.0
29/12/2006;09:34:00;3.672;0.14;240.2;16.1;0.0;0.0;10.0
29/12/2006;09:35:00;3.951;0.105;241.85;17.2;0.0;0.0;17.0
29/12/2006;09:36:00;3.107;0.278;243.11;13.5;0.0;0.0;23.0
29/12/2006;09:37:00;3.6;0.132;242.36;15.6;0.0;28.0;24.0
29/12/2006;09:38:00;2.458;0.147;243.91;10.6;0.0;0.0;14.0
29/12/2006;09:39:00;2.212;0.222;242.72;9.6;0.0;0.0;24.0
29/12/2006;09:40:00;2.118;0.118;236.24;9.4;0.0;0.0;14.0
29/12/2006;09:41:00;3.2;0.435;240.49;14.0;0.0;0.0;29.0
29/12/2006;09:42:00;2.279;0.162;244.52;9.8;0.0;0.0;26.0
29/12/2006;09:43:00;2.66;0.212;236.45;11.8;0.0;1.0;19.0
29/12/2006;09:44:00;3.188;0.222;241.07;13.9;0.0;0.0;14.0
29/12/2006;09:45:00;?;?;?;?;?;?;?
29/12/2006;09:46:00;2.29;0.178;236.02;10.2;0.0;11.0;15.0
29/12/2006;09:47:00;3.415;0.34;238.39;15.1;0.0;0.0;12.0
29/12/2006;09:48:00;1.857;0.148;239.29;8.2;0.0;0.0;17.0
29/12/2006;09:49:00;1.966;0.319;239.64;8.6;0.0;0.0;19.0
29/12/2006;09:50:00;2.887;0.286;241.18;12.6;0.0;0.0;23.0
29/12/2006;09:51:00;2.984;0.434;240.36;13.1;0.0;0.0;23.0
29/12/2006;09:52:00;3.63;0.163;244.55;15.6;0.0;0.0;21.0
29/12/2006;09:53:00;3.17;0.258;238.89;14.0;0.0;0.0;28.0
29/12/2006;09:54:00;2.833;0.412;235.41;12.7;0.0;0.0;12.0
29/12/2006;09:55:00;2.44;0.128;236.18;10.9;0.0;0.0;24.0
29/12/2006;09:56:00;3.223;0.125;238.43;14.2;0.0;0.0;20.0
29/12/2006;09:57:00;4.072;0.191;242.14;17.7;0.0;0.0;15.0
29/12/2006;09:58:00;3.895;0.318;243.59;16.8;0.0;0.0;28.0
29/12/2006;09:59:00;3.074;0.431;247.24;13.1;0.0;0.0;20.0
29/12/2006;10:00:00;1.631;0.123;240.07;7.2;0.0;0.0;27.0
29/12/2006;10:01:00;1.621;0.378;243.27;7.0;0.0;6.0;18.0
29/12/2006;10:02:00;1.967;0.237;242.85;8.5;0.0;0.0;15.0
29/12/2006;10:03:00;1.745;0.061;238.59;7.7;0.0;0.0;29.0
29/12/2006;10:04:00;2.12;0.184;239.28;9.3;0.0;0.0;17.0
29/12/2006;10:05:00;1.281;0.065;241.54;5.6;0.0;0.0;18.0
29/12/2006;10:06:00;0.977;0.118;236.23;4.4;0.0;17.0;16.0
29/12/2006;10:07:00;1.161;0.251;238.75;5.1;0.0;0.0;17.0
29/12/2006;10:08:00;1.989;0.279;242.94;8.6;0.0;0.0;11.0
29/12/2006;10:09:00;1.981;0.318;241.59;8.6;0.0;12.0;22.0
29/12/2006;10:10:00;1.181;0.222;240.37;5.2;0.0;27.0;14.0
29/12/2006;10:11:00;1.893;0.184;239.04;8.3;0.0;0.0;15.0
29/12/2006;10:12:00;1.938;0.185;240.83;8.5;0.0;0.0;23.0
29/12/2006;10:13:00;0.983;0.336;236.9;4.4;0.0;16.0;8.0
29/12/2006;10:14:00;1.237;0.26;239.08;5.4;0.0;0.0;18.0
29/12/2006;10:15:00;6.031;0.099;240.46;26.4;0.0;0.0;24.0
29/12/2006;10:16:00;0.921;0.105;239.99;4.0;0.0;33.0;4.0
29/12/2006;10:17:00;2.103;0.23;246.57;9.0;0.0;0.0;21.0
29/12/2006;10:18:00;1.927;0.308;247.8;8.2;0.0;0.0;28.0
29/12/2006;10:19:00;1.469;0.275;241.49;6.4;0.0;0.0;25.0
29/12/2006;10:20:00;1.365;0.106;240.23;6.0;0.0;0.0;16.0
29/12/2006;10:21:00;1.024;0.344;238.82;4.5;0.0;17.0;14.0
29/12/2006;10:22:00;2.054;0.149;239.12;9.0;0.0;0.0;19.0
29/12/2006;10:23:00;?;?;?;?;?;?;?
29/12/2006;10:24:00;2.171;0.329;233.62;9.8;0.0;0.0;27.0
29/12/2006;10:25:00;1.639;0.108;241.36;7.1;0.0;0.0;21.0
29/12/2006;10:26:00;1.392;0.127;240.88;6.1;0.0;0.0;15.0
29/12/2006;10:27:00;1.411;0.393;246.46;6.0;0.0;0.0;27.0
29/12/2006;10:28:00;0.825;0.228;243.62;3.6;0.0;1.0;2.0
29/12/2006;10:29:00;0.831;0.348;242.48;3.6;0.0;0.0;7.0
29/12/2006;10:30:00;1.839;0.083;243.88;7.9;0.0;0.0;20.0
29/12/2006;10:31:00;1.834;0.163;244.01;7.9;0.0;6.0;12.0
29/12/2006;10:32:00;1.599;0.164;245.24;6.9;0.0;0.0;11.0
29/12/2006;10:33:00;1.709;0.158;242.53;7.4;0.0;4.0;11.0
29/12/2006;10:34:00;2.102;0.129;244.49;9.0;0.0;2.0;19.0
29/12/2006;10:35:00;1.141;0.297;238.45;5.0;0.0;0.0;17.0
29/12/2006;10:36:00;1.807;0.35;241.09;7.9;0.0;0.0;25.0
29/12/2006;10:37:00;5.134;0.443;240.82;22.4;0.0;0.0;22.0
29/12/2006;10:38:00;1.661;0.213;236.97;7.4;0.0;0.0;24.0
29/12/2006;10:39:00;1.604;0.062;241.38;7.0;0.0;0.0;15.0
29/12/2006;10:40:00;1.389;0.323;238.51;6.1;0.0;0.0;25.0
29/12/2006;10:41:00;1.555;0.368;238.06;6.9;0.0;0.0;24.0
29/12/2006;10:42:00;6.553;0.102;242.55;28.4;0.0;0.0;27.0
29/12/2006;10:43:00;1.775;0.177;239.97;7.8;0.0;0.0;13.0
29/12/2006;10:44:00;1.483;0.088;244.45;6.4;0.0;13.0;22.0
29/12/2006;10:45:00;2.199;0.149;243.04;9.5;0.0;0.0;14.0
29/12/2006;10:46:00;1.753;0.153;246.46;7.5;0.0;0.0;11.0
29/12/2006;10:47:00;0.869;0.134;240.34;3.8;0.0;0.0;14.0
29/12/2006;10:48:00;1.614;0.062;242.94;7.0;0.0;0.0;26.0
29/12/2006;10:49:00;2.109;0.12;242.2;9.2;0.0;2.0;26.0
29/12/2006;10:50:00;1.574;0.083;233.1;7.1;0.0;4.0;19.0
29/12/2006;10:51:00;1.83;0.35;242.45;7.9;0.0;21.0;20.0
29/12/2006;10:52:00;?;?;?;?;?;?;?
29/12/2006;10:53:00;1.967;0.085;242.3;8.5;0.0;0.0;27.0
29/12/2006;10:54:00;1.821;0.096;242.87;7.9;0.0;0.0;23.0
29/12/2006;10:55:00;1.665;0.094;242.19;7.2;0.0;0.0;24.0
29/12/2006;10:56:00;0.805;0.167;244.26;3.5;0.0;0.0;15.0
29/12/2006;10:57:00;1.623;0.252;237.79;7.2;0.0;0.0;17.0
29/12/2006;10:58:00;1.385;0.147;237.96;6.1;0.0;0.0;29.0
29/12/2006;10:59:00;1.235;0.119;237.3;5.5;0.0;0.0;27.0
29/12/2006;11:00:00;1.01;0.065;244.32;4.4;0.0;27.0;2.0
29/12/2006;11:01:00;1.469;0.294;242.79;6.4;0.0;0.0;24.0
29/12/2006;11:02:00;6.218;0.108;238.75;27.4;0.0;0.0;24.0
29/12/2006;11:03:00;2.131;0.405;240.64;9.3;0.0;0.0;22.0
29/12/2006;11:04:00;1.917;0.387;244.85;8.2;0.0;0.0;18.0
29/12/2006;11:05:00;1.124;0.338;239.0;5.0;0.0;1.0;3.0
29/12/2006;11:06:00;1.491;0.142;239.75;6.5;0.0;0.0;17.0
29/12/2006;11:07:00;1.859;0.257;243.7;8.0;0.0;0.0;24.0
29/12/2006;11:08:00;2.154;0.146;236.81;9.6;0.0;0.0;11.0
29/12/2006;11:09:00;0.941;0.335;237.85;4.2;0.0;0.0;15.0
29/12/2006;11:10:00;1.622;0.193;239.39;7.1;0.0;0.0;26.0
29/12/2006;11:11:00;0.955;0.261;238.45;4.2;0.0;12.0;1.0
29/12/2006;11:12:00;2.114;0.373;243.4;9.1;0.0;24.0;14.0
29/12/2006;11:13:00;1.007;0.201;240.89;4.4;0.0;14.0;16.0
29/12/2006;11:14:00;4.888;0.23;239.8;21.5;0.0;0.0;12.0
29/12/2006;11:15:00;1.04;0.151;237.58;4.6;0.0;0.0;7.0
29/12/2006;11:16:00;1.458;0.221;234.28;6.6;0.0;0.0;28.0
29/12/2006;11:17:00;2.046;0.126;240.39;9.0;0.0;2.0;19.0
29/12/2006;11:18:00;1.349;0.083;240.31;5.9;0.0;0.0;20.0
29/12/2006;11:19:00;1.15;0.247;239.81;5.0;0.0;29.0;16.0
29/12/2006;11:20:00;2.172;0.252;239.59;9.5;0.0;0.0;20.0
29/12/2006;11:21:00;2.025;0.185;241.73;8.8;0.0;0.0;23.0
29/12/2006;11:22:00;1.101;0.327;240.06;4.8;0.0;0.0;7.0
29/12/2006;11:23:00;1.411;0.192;241.02;6.2;0.0;19.0;25.0
29/12/2006;11:24:00;1.634;0.282;246.01;7.0;0.0;0.0;29.0
29/12/2006;11:25:00;2.055;0.199;235.99;9.2;0.0;0.0;25.0
29/12/2006;11:26:00;2.134;0.114;246.02;9.1;0.0;0.0;27.0
29/12/2006;11:27:00;1.562;0.296;245.16;6.7;0.0;10.0;14.0
29/12/2006;11:28:00;3.657;0.33;244.25;15.8;0.0;0.0;12.0
29/12/2006;11:29:00;1.049;0.164;232.38;4.8;0.0;0.0;14.0
29/12/2006;11:30:00;1.094;0.359;240.99;4.8;0.0;1.0;4.0
29/12/2006;11:31:00;2.168;0.4;238.51;9.6;0.0;0.0;12.0
29/12/2006;11:32:00;1.363;0.25;239.75;6.0;0.0;0.0;24.0
29/12/2006;11:33:00;1.801;0.341;246.06;7.7;0.0;31.0;23.0
29/12/2006;11:34:00;0.907;0.105;239.66;4.0;0.0;0.0;15.0
29/12/2006;11:35:00;0.969;0.303;240.16;4.2;0.0;0.0;17.0
29/12/2006;11:36:00;0.993;0.322;243.22;4.3;0.0;1.0;9.0
29/12/2006;11:37:00;1.69;0.408;244.54;7.3;0.0;0.0;25.0
29/12/2006;11:38:00;4.506;0.236;240.66;19.7;0.0;5.0;15.0
29/12/2006;11:39:00;1.888;0.084;240.57;8.3;0.0;2.0;25.0
29/12/2006;11:40:00;0.877;0.206;241.73;3.8;0.0;11.0;12.0
29/12/2006;11:41:00;5.449;0.361;240.23;23.9;0.0;30.0;25.0
29/12/2006;11:42:00;1.131;0.373;234.64;5.1;0.0;0.0;11.0
29/12/2006;11:43:00;1.842;0.135;241.0;8.0;0.0;0.0;14.0
29/12/2006;11:44:00;2.146;0.148;239.66;9.4;0.0;0.0;19.0
29/12/2006;11:45:00;6.068;0.308;238.69;26.8;0.0;0.0;15.0
29/12/2006;11:46:00;1.119;0.225;243.06;4.8;0.0;20.0;16.0
29/12/2006;11:47:00;1.745;0.256;238.76;7.7;0.0;0.0;12.0
29/12/2006;11:48:00;0.811;0.371;242.96;3.5;0.0;33.0;4.0
29/12/2006;11:49:00;1.942;0.261;240.43;8.5;0.0;0.0;19.0
29/12/2006;11:50:00;1.522;0.201;240.52;6.7;0.0;0.0;12.0
29/12/2006;11:51:00;1.633;0.223;245.24;7.0;0.0;23.0;29.0
29/12/2006;11:52:00;1.227;0.262;242.63;5.3;0.0;9.0;10.0
29/12/2006;11:53:00;2.075;0.2;238.57;9.2;0.0;0.0;12.0
29/12/2006;11:54:00;1.134;0.218;238.61;5.0;0.0;0.0;4.0
29/12/2006;11:55:00;1.918;0.071;241.99;8.3;0.0;0.0;16.0
29/12/2006;11:56:00;1.661;0.22;233.51;7.5;0.0;0.0;23.0
29/12/2006;11:57:00;1.801;0.166;240.49;7.9;0.0;0.0;16.0
29/12/2006;11:58:00;1.285;0.288;243.89;5.5;0.0;0.0;20.0
29/12/2006;11:59:00;1.379;0.085;244.95;5.9;0.0;0.0;19.0
29/12/2006;12:00:00;1.802;0.23;236.05;8.0;26.0;0.0;21.0
29/12/2006;12:01:00;5.405;0.112;240.08;23.7;0.0;3.0;29.0
29/12/2006;12:02:00;1.732;0.353;238.44;7.6;13.0;10.0;22.0
29/12/2006;12:03:00;0.803;0.06;232.27;3.6;24.0;0.0;16.0
29/12/2006;12:04:00;0.967;0.183;238.97;4.3;0.0;0.0;8.0
29/12/2006;12:05:00;5.898;0.206;249.8;24.9;0.0;0.0;23.0
29/12/2006;12:06:00;1.961;0.381;239.74;8.6;0.0;0.0;10.0
29/12/2006;12:07:00;1.433;0.205;243.94;6.2;23.0;0.0;21.0
29/12/2006;12:08:00;1.504;0.091;238.63;6.6;0.0;0.0;20.0
29/12/2006;12:09:00;0.967;0.355;245.9;4.1;0.0;0.0;13.0
29/12/2006;12:10:00;1.552;0.096;246.97;6.6;0.0;16.0;12.0
29/12/2006;12:11:00;2.149;0.146;241.27;9.4;0.0;30.0;10.0
29/12/2006;12:12:00;?;?;?;?;?;?;?
29/12/2006;12:13:00;1.559;0.124;244.29;6.7;0.0;0.0;14.0
29/12/2006;12:14:00;1.87;0.115;234.86;8.4;24.0;0.0;26.0
29/12/2006;12:15:00;1.591;0.261;234.95;7.1;10.0;0.0;29.0
29/12/2006;12:16:00;0.827;0.123;237.01;3.7;37.0;0.0;15.0
29/12/2006;12:17:00;1.294;0.09;244.85;5.6;0.0;18.0;25.0
29/12/2006;12:18:00;1.929;0.29;240.48;8.4;0.0;2.0;17.0
29/12/2006;12:19:00;1.253;0.194;242.77;5.4;0.0;0.0;20.0
29/12/2006;12:20:00;1.374;0.263;239.82;6.0;23.0;0.0;11.0
29/12/2006;12:21:00;1.154;0.318;239.23;5.1;0.0;0.0;15.0
29/12/2006;12:22:00;1.464;0.387;241.5;6.4;4.0;0.0;29.0
29/12/2006;12:23:00;1.374;0.15;245.52;5.9;0.0;0.0;14.0
29/12/2006;12:24:00;1.718;0.222;241.66;7.5;0.0;25.0;13.0
29/12/2006;12:25:00;3.607;0.276;236.17;16.1;0.0;8.0;25.0
29/12/2006;12:26:00;1.546;0.231;241.38;6.7;0.0;0.0;27.0
29/12/2006;12:27:00;1.966;0.184;243.01;8.5;0.0;0.0;18.0
29/12/2006;12:28:00;1.288;0.142;242.26;5.6;26.0;0.0;11.0
29/12/2006;12:29:00;4.824;0.274;243.0;20.9;0.0;2.0;16.0
29/12/2006;12:30:00;?;?;?;?;?;?;?
29/12/2006;12:31:00;1.916;0.173;243.42;8.3;0.0;0.0;17.0
29/12/2006;12:32:00;1.682;0.357;242.72;7.3;0.0;23.0;22.0
29/12/2006;12:33:00;1.12;0.269;236.19;5.0;0.0;0.0;14.0
29/12/2006;12:34:00;2.063;0.406;233.78;9.3;0.0;0.0;19.0
29/12/2006;12:35:00;2.042;0.335;242.61;8.9;0.0;1.0;11.0
29/12/2006;12:36:00;1.123;0.208;240.61;4.9;0.0;15.0;4.0
29/12/2006;12:37:00;1.336;0.194;244.36;5.8;35.0;7.0;29.0
29/12/2006;12:38:00;1.452;0.248;245.17;6.2;0.0;20.0;21.0
29/12/2006;12:39:00;2.14;0.266;246.33;9.1;22.0;0.0;26.0
29/12/2006;12:40:00;0.901;0.279;240.64;3.9;0.0;0.0;2.0
29/12/2006;12:41:00;1.948;0.092;244.07;8.4;0.0;0.0;21.0
29/12/2006;12:42:00;1.429;0.294;247.58;6.1;33.0;0.0;17.0
29/12/2006;12:43:00;0.857;0.193;243.12;3.7;0.0;0.0;7.0
29/12/2006;12:44:00;1.907;0.082;239.01;8.4;24.0;1.0;25.0
29/12/2006;12:45:00;1.988;0.373;237.01;8.8;0.0;0.0;24.0
29/12/2006;12:46:00;1.343;0.079;240.25;5.9;0.0;0.0;22.0
29/12/2006;12:47:00;1.091;0.334;242.63;4.7;15.0;16.0;6.0
29/12/2006;12:48:00;1.712;0.361;240.48;7.5;7.0;0.0;26.0
29/12/2006;12:49:00;0.831;0.204;235.1;3.7;17.0;0.0;18.0
29/12/2006;12:50:00;1.895;0.103;243.3;8.2;0.0;33.0;15.0
29/12/2006;12:51:00;1.368;0.388;238.05;6.0;18.0;0.0;16.0
29/12/2006;12:52:00;0.933;0.317;239.94;4.1;0.0;28.0;18.0
29/12/2006;12:53:00;?;?;?;?;?;?;?
29/12/2006;12:54:00;0.957;0.183;240.94;4.2;0.0;0.0;2.0
29/12/2006;12:55:00;2.142;0.106;242.5;9.3;12.0;0.0;23.0
29/12/2006;12:56:00;1.583;0.09;239.62;7.0;0.0;0.0;16.0
29/12/2006;12:57:00;1.784;0.08;239.74;7.8;0.0;0.0;23.0
29/12/2006;12:58:00;1.08;0.239;243.6;4.7;12.0;0.0;16.0
29/12/2006;12:59:00;1.776;0.19;239.55;7.8;0.0;0.0;20.0
29/12/2006;13:00:00;1.134;0.065;244.67;4.9;0.0;0.0;15.0
29/12/2006;13:01:00;1.917;0.128;245.44;8.2;27.0;0.0;17.0
29/12/2006;13:02:00;2.194;0.159;241.04;9.6;0.0;2.0;18.0
29/12/2006;13:03:00;2.142;0.117;238.55;9.5;17.0;0.0;26.0
29/12/2006;13:04:00;1.785;0.365;235.76;8.0;0.0;0.0;11.0
29/12/2006;13:05:00;1.117;0.292;245.7;4.8;1.0;0.0;7.0
29/12/2006;13:06:00;1.881;0.122;235.94;8.4;15.0;1.0;22.0
29/12/2006;13:07:00;0.926;0.194;241.78;4.0;0.0;1.0;14.0
29/12/2006;13:08:00;1.274;0.252;247.6;5.4;0.0;29.0;26.0
29/12/2006;13:09:00;1.841;0.252;241.79;8.0;0.0;0.0;16.0
29/12/2006;13:10:00;0.83;0.194;237.26;3.7;0.0;0.0;11.0
29/12/2006;13:11:00;1.207;0.229;238.61;5.3;34.0;17.0;28.0
29/12/2006;13:12:00;1.528;0.375;236.55;6.8;0.0;0.0;23.0
29/12/2006;13:13:00;1.079;0.102;244.59;4.6;0.0;0.0;18.0
29/12/2006;13:14:00;1.815;0.067;238.2;8.0;0.0;0.0;24.0
29/12/2006;13:15:00;?;?;?;?;?;?;?
29/12/2006;13:16:00;0.905;0.369;242.32;3.9;0.0;0.0;9.0
29/12/2006;13:17:00;1.147;0.352;237.57;5.1;16.0;0.0;8.0
29/12/2006;13:18:00;1.795;0.315;247.24;7.6;36.0;0.0;26.0
29/12/2006;13:19:00;1.99;0.189;239.17;8.8;7.0;0.0;20.0
29/12/2006;13:20:00;1.89;0.276;236.35;8.4;0.0;0.0;24.0
29/12/2006;13:21:00;2.196;0.2;238.77;9.7;6.0;0.0;24.0
29/12/2006;13:22:00;1.442;0.196;237.9;6.4;0.0;2.0;18.0
29/12/2006;13:23:00;2.027;0.309;237.11;9.0;34.0;2.0;26.0
29/12/2006;13:24:00;2.057;0.111;244.4;8.9;0.0;0.0;11.0
29/12/2006;13:25:00;0.812;0.223;244.39;3.5;30.0;0.0;14.0
29/12/2006;13:26:00;2.154;0.379;243.62;9.3;28.0;0.0;26.0
29/12/2006;13:27:00;1.233;0.295;243.18;5.3;0.0;0.0;26.0
29/12/2006;13:28:00;2.046;0.329;246.57;8.7;29.0;0.0;20.0
29/12/2006;13:29:00;1.072;0.176;242.1;4.7;30.0;0.0;18.0
29/12/2006;13:30:00;2.114;0.27;242.25;9.2;0.0;0.0;24.0
29/12/2006;13:31:00;1.552;0.324;244.76;6.7;11.0;0.0;14.0
29/12/2006;13:32:00;1.039;0.078;233.34;4.7;0.0;0.0;9.0
29/12/2006;13:33:00;1.364;0.162;239.26;6.0;0.0;3.0;20.0
29/12/2006;13:34:00;1.279;0.304;233.85;5.8;29.0;0.0;11.0
29/12/2006;13:35:00;1.661;0.075;237.87;7.4;31.0;32.0;28.0
29/12/2006;13:36:00;1.37;0.062;238.97;6.0;0.0;5.0;16.0
29/12/2006;13:37:00;1.015;0.272;238.52;4.5;20.0;7.0;15.0
29/12/2006;13:38:00;1.647;0.356;239.43;7.2;0.0;0.0;25.0
29/12/2006;13:39:00;0.925;0.248;240.19;4.1;0.0;0.0;11.0
29/12/2006;13:40:00;0.825;0.186;244.67;3.5;0.0;0.0;16.0
29/12/2006;13:41:00;1.733;0.183;242.78;7.5;0.0;0.0;15.0
29/12/2006;13:42:00;1.544;0.221;241.0;6.7;13.0;0.0;11.0
29/12/2006;13:43:00;2.083;0.369;244.0;9.0;25.0;12.0;21.0
29/12/2006;13:44:00;0.895;0.263;247.07;3.8;0.0;11.0;15.0
29/12/2006;13:45:00;1.49;0.208;242.41;6.5;33.0;0.0;17.0
29/12/2006;13:46:00;0.879;0.333;235.75;3.9;27.0;0.0;17.0
29/12/2006;13:47:00;1.521;0.277;246.92;6.5;0.0;0.0;14.0
29/12/2006;13:48:00;1.395;0.33;241.97;6.1;32.0;0.0;14.0
